Anzeigename,CD-ID,Titel,Label,Format,Land,Veröffentlicht,Erstveröffentlichung,Werk,artists,track-title-1,bsb-url-1,track-url-1,track-title-2,bsb-url-2,track-url-2,track-title-3,bsb-url-3,track-url-3,track-title-4,bsb-url-4,track-url-4,track-title-5,bsb-url-5,track-url-5,track-title-6,bsb-url-6,track-url-6,track-title-7,bsb-url-7,track-url-7,track-title-8,bsb-url-8,track-url-8,track-title-9,bsb-url-9,track-url-9,track-title-10,bsb-url-10,track-url-10,track-title-11,bsb-url-11,track-url-11,track-title-12,bsb-url-12,track-url-12,track-title-13,bsb-url-13,track-url-13,track-title-14,bsb-url-14,track-url-14,track-title-15,bsb-url-15,track-url-15,track-title-16,bsb-url-16,track-url-16,track-title-17,bsb-url-17,track-url-17,track-title-18,bsb-url-18,track-url-18,track-title-19,bsb-url-19,track-url-19,track-title-20,bsb-url-20,track-url-20,track-title-21,bsb-url-21,track-url-21,track-title-22,bsb-url-22,track-url-22,track-title-23,bsb-url-23,track-url-23,track-title-24,bsb-url-24,track-url-24,track-title-25,bsb-url-25,track-url-25,track-title-26,bsb-url-26,track-url-26,track-title-27,bsb-url-27,track-url-27,track-title-28,bsb-url-28,track-url-28,track-title-29,bsb-url-29,track-url-29,track-title-30,bsb-url-30,track-url-30,track-title-31,bsb-url-31,track-url-31,track-title-32,bsb-url-32,track-url-32,track-title-33,bsb-url-33,track-url-33,track-title-34,bsb-url-34,track-url-34,track-title-35,bsb-url-35,track-url-35,track-title-36,bsb-url-36,track-url-36,track-title-37,bsb-url-37,track-url-37,track-title-38,bsb-url-38,track-url-38,track-title-39,bsb-url-39,track-url-39,track-title-40,bsb-url-40,track-url-40,track-title-41,bsb-url-41,track-url-41,track-title-42,bsb-url-42,track-url-42,track-title-43,bsb-url-43,track-url-43,track-title-44,bsb-url-44,track-url-44,track-title-45,bsb-url-45,track-url-45,track-title-46,bsb-url-46,track-url-46,track-title-47,bsb-url-47,track-url-47,track-title-48,bsb-url-48,track-url-48,track-title-49,bsb-url-49,track-url-49,track-title-50,bsb-url-50,track-url-50,track-title-51,bsb-url-51,track-url-51,track-title-52,bsb-url-52,track-url-52,track-title-53,bsb-url-53,track-url-53,track-title-54,bsb-url-54,track-url-54,track-title-55,bsb-url-55,track-url-55,track-title-56,bsb-url-56,track-url-56,track-title-57,bsb-url-57,track-url-57,track-title-58,bsb-url-58,track-url-58,track-title-59,bsb-url-59,track-url-59,track-title-60,bsb-url-60,track-url-60,track-title-61,bsb-url-61,track-url-61,track-title-62,bsb-url-62,track-url-62,track-title-63,bsb-url-63,track-url-63,track-title-64,bsb-url-64,track-url-64,track-title-65,bsb-url-65,track-url-65
"Abel, Carl Friedrich - Op. 7 Nr. 6 Sinfonie in Es-Dur",chs1178,"Wolfgang Amadeus Mozart, Sinfonie Nr. 3 Es-Dur KV 18, Netherlands Philharmonic Orchestra, Dirigent: Otto Ackermann",Concert Hall Society – CHS 1178,"Vinyl, LP, Mono",US,1952/1953,,Sinfonie Nr. 3 Es-Dur Op. 7 Nr. 6,"Composer - Wolfgang Amadeus Mozart, Conductor - Otto Ackermann, Orchestra - Netherlands Philharmonic Orchestra",A1 Allegro molto,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123607&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1178 A1 Allegro molto.mp3,A2 Andante,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123608&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1178 A2 Andante.mp3,A3 Presto,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123609&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1178 A3 Presto.mp3
"Adam, Adolphe - Giselle (Ballett in zwei Akten)",4177382,"Adam. Giselle. Wiener Philharmoniker, Herbert von Karajan",DECCA 417 738-2,CD,Germany,1987,1962,Giselle (Ballett in zwei Akten),"Composer - Adolphe Adam, Conductor - Herbert v. Karajan, Orchestra - Wiener Philharmoniker",A1 Introduction (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A1 Introduction (Akt I).mp3,A2 Les vendangeurs (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A2 Les vendangeurs (Akt I).mp3,A3 Entree du Prince (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A3 Entree du Prince (Akt I).mp3,A4 Loys seul - Entree de Giselle (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A4 Loys seul - Entree de Giselle (Akt I).mp3,A5 Retour des vendangeurs - Valse (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A5 Retour des vendangeurs - Valse (Akt I).mp3,A6 Pas de deux (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A6 Pas de deux (Akt I).mp3,A7 La Chasse (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A7 La Chasse (Akt I).mp3,A8 Marche des vignerons (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A8 Marche des vignerons (Akt I).mp3,A9 Variation de Giselle (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A9 Variation de Giselle (Akt I).mp3,A10 Galop general (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A10 Galop general (Akt I).mp3,A11 Final (Akt I),,https://soundprojekt.hmtm.de/sound/4177382 A11 Final (Akt I).mp3,A12 Apparition et scene de Myrtha (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A12 Apparition et scene de Myrtha (Akt II).mp3,A13 Apparition de Giselle (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A13 Apparition de Giselle (Akt II).mp3,A14 Entree de Loys (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A14 Entree de Loys (Akt II).mp3,A15 Scene des Wilis (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A15 Scene des Wilis (Akt II).mp3,A16 Andante (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A16 Andante (Akt II).mp3,A17 Variation de Loys (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A17 Variation de Loys (Akt II).mp3,A18 Variation de Giselle (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A18 Variation de Giselle (Akt II).mp3,A19 Final (Akt II),,https://soundprojekt.hmtm.de/sound/4177382 A19 Final (Akt II).mp3
"Anon. (Komponist unbekannt, ursprünglich zugeschrieben W. A. Mozart als Sinfonie Nr. 2 in B-Dur, KV 6. Auf. als Anh. C 11.02)",chs1165,"Wolfgang Amadeus Mozart, Sinfonie Nr. 2 B-Dur KV 17, Netherlands Philharmonic Orchestra, Dirigent: Otto Ackermann",Concert Hall Society – CHS 1165,"Vinyl, LP, Mono",US,1952/1953,,Sinfonie Nr. 2 B-Dur KV 17,"Composer - Wolfgang Amadeus Mozart, Conductor - Otto Ackermann, Orchestra - Netherlands Philharmonic Orchestra",A4 Allegro,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123506&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1165 A4 Allegro.mp3,A5 Andante,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123507&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1165 A5 Andante.mp3,A6 Menuetto 1-2,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123508&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1165 A6 Menuetto 1-2.mp3,A7 Presto,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=15123509&custom_att_2=download,https://soundprojekt.hmtm.de/sound/chs1165 A7 Presto.mp3
Anonymus - 17 Dances du Moyen-Age,apm14018,"Archiv Produktion des historischen Studios der Deutschen Grammophon Gesellschaft, II. Forschungsbereich Das zentrale Mittelalter, Serie A, Troubadoure, Trouvère und Minnesänger, Serie C, Frühe Mehrstimmigkeit bis 1300. Adam De La Halle, Le jeu Robin et Marion, 13 Rondeaux, 17 Danses du Moyen-Age. Pro Musica Antiqua, Dirigent: Safford Cape.",Archiv Produktion – 14018 APM,"Vinyl, LP, Mono",Deutschland,1955,,17 Dances (Anon.),"Composer - Adam De La Halle, Conductor - Safford Cape, Pro Musica Antiqua, Alt - Jeanne Deroubaix), Bass - Albert van Ackere, Tenöre - Franz Mertens, Louis Devos, Recorder - Silva Devos, Lute - Michel Podolski, Diskantfiedel - Janine Tryssesoone, Tenorfiedel - Arthur Dirckx, Fernand Terby.",B1 17 Danses du Moyen-Age,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14275425&custom_att_2=download,https://soundprojekt.hmtm.de/sound/apm14018 B1 17 Danses du Moyen-Age.mp3
"Bach, Carl Philipp Emanuel - Konzert e-Moll für Flöte, Streicher und Basso Continuo",03728907,Musik in alten Städten und Residenzen. Potsdam - Am Hofe Friedrich des Großen,EMI Electrola – 1 C 037-28 907,"Vinyl, LP, Stereo",Germany,1961,,"Konzert e-Moll für Flöte, Streicher und Basso Continuo","Composer - Carl Philipp Emanuel Bach, Orchestra - Die Berliner Philharmonikerm Conductor - Hans von Benda, Cembalo - Werner Smigelski, Cembalo [Ripieno] - Heinz Friedrich Hartig",B2 Allegro,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=13560818&custom_att_2=download,https://soundprojekt.hmtm.de/sound/03728907 B2 Allegro.mp3,B3 Poco Andante,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=13560819&custom_att_2=download,https://soundprojekt.hmtm.de/sound/03728907 B3 Poco Andante.mp3,B4 Allegro assai,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=13560820&custom_att_2=download,https://soundprojekt.hmtm.de/sound/03728907 B4 Allegro assai.mp3
"Bach, Carl Philipp Emanuel, Wq 145 Sonata d-Moll für Querflöte, Violine und Continuo",198319,Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760),Archiv Produktion – 198319,"Vinyl, LP, Stereo",Germany,1962,,"Sonata d-Moll für Querflöte, Violine und Continuo","Stuttgarter Kammermusikkreis - Hans-Ulrich Niggemann, Querflöte; Urlich Grehling, Violine; Grete Niggemann, Viola da gamba; Karl Heinz Lautner, Cembalo",B2a Allegretto,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=11592103&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198319 B2a Allegretto.mp3,B2b Largo,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=11592104&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198319 B2b Largo.mp3,B2c Allegro,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=11592105&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198319 B2c Allegro.mp3
"Bach, Johann Sebastian - 7 Arien und Lieder aus »Klavierbüchlein für Anna Magdalena Bach 1725«",198181,"Archiv Produktion des historischen Studios der Deutschen Grammophon Gesellschaft, IX. Forschungsbereich Das Schaffen Johann Sebastian Bachs, Serie E, Lieder und Arien, 9 Geistliche Lieder aus »Musicalisches Gesangs [...] Buch von G. Chr. Schemelli«, Margot Guilleaume, Sopran; Helmut Tramitz, Orgel; 7 Arien Und Lieder aus »Klavierbüchlein Für Anna Magdalena Bach 1725«, Margot Guilleaume, Sopran; Fritz Neumeyer, Cembalo.",Archiv Produktion – 198181,"Vinyl, LP, Stereo",Deutschland,1960,,7 Arien Und Lieder aus »Klavierbüchlein Für Anna Magdalena Bach 1725«,"Composer - Johann Sebastian Bach, Sopran - Margot Guilleaume, Cembalo - Fritz Neumeyer, Orgel - Helmut Tramitz.","B1 Gedenke doch, mein Geist, zurücke ans Grab (BWV 509)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074392&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 B1 Gedenke doch, mein Geist, zurücke ans Grab (BWV 509).mp3",B2 Warum betrübst du dich (BWV 516),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074393&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 B2 Warum betrübst du dich (BWV 516).mp3,"B3 Schaffs mit mir, Gott, nach deinem Willen (BWV 514)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074394&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 B3 Schaffs mit mir, Gott, nach deinem Willen (BWV 514).mp3",B4 Gib dich zufrieden (BWV 512),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074395&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 B4 Gib dich zufrieden (BWV 512).mp3,"B5 O Ewigkeit, du Donnerwort (BWV 513)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074396&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 B5 O Ewigkeit, du Donnerwort (BWV 513).mp3","B6 Wie wohl ist mir, o Freund der Seelen (BWV 517)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074397&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 B6 Wie wohl ist mir, o Freund der Seelen (BWV 517).mp3",B7a Ich habe genug,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074398&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 B7a Ich habe genug.mp3,"B7b Schlummert ein, ihr matten Augen (aus BWV 82)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074399&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 B7b Schlummert ein, ihr matten Augen (aus BWV 82).mp3"
"Bach, Johann Sebastian - 9 Geistliche Lieder aus »Musicalisches Gesangs [...] Buch von G. Chr. Schemelli«",198181,"Archiv Produktion des historischen Studios der Deutschen Grammophon Gesellschaft, IX. Forschungsbereich Das Schaffen Johann Sebastian Bachs, Serie E, Lieder und Arien, 9 Geistliche Lieder aus »Musicalisches Gesangs [...] Buch von G. Chr. Schemelli«, Margot Guilleaume, Sopran; Helmut Tramitz, Orgel; 7 Arien Und Lieder aus »Klavierbüchlein Für Anna Magdalena Bach 1725«, Margot Guilleaume, Sopran; Fritz Neumeyer, Cembalo.",Archiv Produktion – 198181,"Vinyl, LP, Stereo",Deutschland,1960,,9 Geistliche Lieder aus »Musicalisches Gesangs [...] Buch von G. Chr. Schemelli«,"Composer - Johann Sebastian Bach, Sopran - Margot Guilleaume, Cembalo - Fritz Neumeyer, Orgel - Helmut Tramitz.","A1 Auf, auf, die rechte Zeit ist hier (BWV 440)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074383&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 A1 Auf, auf, die rechte Zeit ist hier (BWV 440).mp3","A2 Ihr Gestirn, ihr holen Lüfte (BWV 476)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074384&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 A2 Ihr Gestirn, ihr holen Lüfte (BWV 476).mp3",A3 O Jesulein süß (BWV 493),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074385&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 A3 O Jesulein süß (BWV 493).mp3,"A4 Mein Jesu, was vor Seelen Weh (BWV 487)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074386&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 A4 Mein Jesu, was vor Seelen Weh (BWV 487).mp3",A5 Die bittre Leidenszeit (BWV 450),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074387&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 A5 Die bittre Leidenszeit (BWV 450).mp3,A6 Jesus unser Trost und Leben (BWV 475),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074388&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 A6 Jesus unser Trost und Leben (BWV 475).mp3,A7 Brunquell aller Güter (BWV 445),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074389&custom_att_2=download,https://soundprojekt.hmtm.de/sound/198181 A7 Brunquell aller Güter (BWV 445).mp3,"A8 Liebster Herr Jesu, wo bleibst du so lange (BWV 484)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074390&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 A8 Liebster Herr Jesu, wo bleibst du so lange (BWV 484).mp3","A9 Komm süsser Tod, komm selge Ruh (BWV 478)",http://digital.bib-bvb.de/webclient/DeliveryManager?pid=14074391&custom_att_2=download,"https://soundprojekt.hmtm.de/sound/198181 A9 Komm süsser Tod, komm selge Ruh (BWV 478).mp3"
"Bach, Johann Sebastian - BWV 1001 Sonate für Violine solo in g-Moll (Szeryng)",c047-2856x,"Johann Sebastian Bach, Sonaten und Partiten für Violine solo BWV 1001-1006. Henryk Szeryng, Violine",Dacapo. C047-28561 M / 563 M,"Vinyl, LP, Mono",Germany,1955 (Aufnahme-Datum),,Sonate für Violine solo in g-Moll BWV 1001,Violine - Henryk Szeryng,A1 Adagio,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=12493849&custom_att_2=download,https://soundprojekt.hmtm.de/sound/c047-2856x A1 Adagio.mp3,A2 Fuga (Allegro),http://digital.bib-bvb.de/webclient/DeliveryManager?pid=12493850&custom_att_2=download,https://soundprojekt.hmtm.de/sound/c047-2856x A2 Fuga (Allegro).mp3,A3 Siciliana,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=12493851&custom_att_2=download,https://soundprojekt.hmtm.de/sound/c047-2856x A3 Siciliana.mp3,A4 Presto,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=12493852&custom_att_2=download,https://soundprojekt.hmtm.de/sound/c047-2856x A4 Presto.mp3
"Bach, Johann Sebastian - BWV 1001 Sonate g-Moll für Violine solo (Grumiaux)",835198-ay-c,"Johannn Sebastian Bach, Arthur Grumiaux – 6 Sonatas & Partitas For Violin Solo",Philips – 835 198/200 AY,"3 × Vinyl, LP, Album, Stereo, Box-Set",Netherlands,1962,,Sonate Nr. 1 g-Moll BWV 1001,"Composer - Johann Sebastioan Bach, Violine - Arthur Grumiaux",A1 Adagio,,https://soundprojekt.hmtm.de/sound/835198-ay-c A1 Adagio.mp3,A2 Fuga (Allegro),,https://soundprojekt.hmtm.de/sound/835198-ay-c A2 Fuga (Allegro).mp3,A3 Siciliano,,https://soundprojekt.hmtm.de/sound/835198-ay-c A3 Siciliano.mp3,A4 Presto,,https://soundprojekt.hmtm.de/sound/835198-ay-c A4 Presto.mp3
